Timestamp,"Data
",,,
12:16.2,"Roll: -19.94 degrees, Pitch: -17.56 degrees",,,
12:16.2,"Roll: -20.77 degrees, Pitch: -17.81 degrees",,,
12:16.2,"Roll: -20.16 degrees, Pitch: -17.82 degrees",,,
12:16.2,"Roll: -19.42 degrees, Pitch: -18.18 degrees",,,
12:16.2,"Roll: -19.27 degrees, Pitch: -17.81 degrees",,,
12:16.2,"Roll: -20.46 degrees, Pitch: -17.57 degrees",,,
12:16.2,"Roll: -20.09 degrees, Pitch: -18.21 degrees",,,
12:16.3,"Roll: -19.81 degrees, Pitch: -18.25 degrees",,,
12:16.3,"Roll: -19.53 degrees, Pitch: -17.57 degrees",,,
12:16.3,"Roll: -19.95 degrees, Pitch: -17.25 degrees",,,
12:16.3,"Roll: -19.90 degrees, Pitch: -17.82 degrees",,,
12:16.3,"Roll: -19.79 degrees, Pitch: -17.50 degrees",,,
12:16.3,"Roll: -20.08 degrees, Pitch: -17.01 degrees",,,
12:16.3,"Roll: -20.83 degrees, Pitch: -17.87 degrees",,,
12:16.3,"Roll: -20.98 degrees, Pitch: -18.22 degrees",,,
12:16.3,"Roll: -20.55 degrees, Pitch: -17.56 degrees",,,
12:16.4,"Roll: -20.60 degrees, Pitch: -17.80 degrees",,,
12:16.4,"Roll: -19.58 degrees, Pitch: -18.27 degrees",,,
12:16.4,"Roll: -19.71 degrees, Pitch: -17.36 degrees",,,
12:16.4,"Roll: -20.45 degrees, Pitch: -17.36 degrees",,,
12:16.4,"Roll: -20.08 degrees, Pitch: -16.86 degrees",,,
12:16.4,"Roll: -20.08 degrees, Pitch: -16.77 degrees",,,
12:16.4,"Roll: -19.92 degrees, Pitch: -16.86 degrees",,,
12:16.4,"Roll: -19.30 degrees, Pitch: -16.82 degrees",,,
12:16.4,"Roll: -19.74 degrees, Pitch: -17.08 degrees",,,
12:16.5,"Roll: -20.46 degrees, Pitch: -17.59 degrees",,,
12:16.5,"Roll: -20.00 degrees, Pitch: -17.28 degrees",,,
12:16.5,"Roll: -19.70 degrees, Pitch: -17.24 degrees",,,
12:16.5,"Roll: -19.94 degrees, Pitch: -17.23 degrees",,,
12:16.5,"Roll: -19.77 degrees, Pitch: -17.01 degrees",,,
12:16.5,"Roll: -19.59 degrees, Pitch: -17.08 degrees",,,
12:16.5,"Roll: -19.99 degrees, Pitch: -17.22 degrees",,,
12:16.5,"Roll: -20.48 degrees, Pitch: -17.20 degrees",,,
12:16.5,"Roll: -19.97 degrees, Pitch: -17.75 degrees",,,
12:16.6,"Roll: -20.74 degrees, Pitch: -16.92 degrees",,,
12:16.6,"Roll: -20.08 degrees, Pitch: -17.25 degrees",,,
12:16.6,"Roll: -20.05 degrees, Pitch: -17.35 degrees",,,
12:16.6,"Roll: -19.65 degrees, Pitch: -17.28 degrees",,,
12:16.6,"Roll: -19.93 degrees, Pitch: -17.40 degrees",,,
12:16.6,"Roll: -20.21 degrees, Pitch: -16.86 degrees",,,
12:16.6,"Roll: -20.18 degrees, Pitch: -17.54 degrees",,,
12:16.6,"Roll: -20.37 degrees, Pitch: -17.57 degrees",,,
12:16.6,"Roll: -20.88 degrees, Pitch: -17.08 degrees",,,
12:16.7,"Roll: -20.64 degrees, Pitch: -17.53 degrees",,,
12:16.7,"Roll: -20.44 degrees, Pitch: -17.12 degrees",,,
12:16.7,"Roll: -20.70 degrees, Pitch: -16.56 degrees",,,
12:16.7,"Roll: -20.12 degrees, Pitch: -16.80 degrees",,,
12:16.7,"Roll: -20.03 degrees, Pitch: -17.19 degrees",,,
12:16.7,"Roll: -20.09 degrees, Pitch: -17.09 degrees",,,
12:16.7,"Roll: -19.80 degrees, Pitch: -17.16 degrees",,,
12:16.7,"Roll: -20.13 degrees, Pitch: -17.49 degrees",,,
12:16.7,"Roll: -20.33 degrees, Pitch: -17.78 degrees",,,
12:16.8,"Roll: -19.67 degrees, Pitch: -17.42 degrees",,,
12:16.8,"Roll: -19.55 degrees, Pitch: -17.21 degrees",,,
12:16.8,"Roll: -20.19 degrees, Pitch: -17.54 degrees",,,
12:16.8,"Roll: -20.39 degrees, Pitch: -17.23 degrees",,,
12:16.8,"Roll: -20.21 degrees, Pitch: -16.76 degrees",,,
12:16.8,"Roll: -20.27 degrees, Pitch: -16.98 degrees",,,
12:16.8,"Roll: -20.25 degrees, Pitch: -17.42 degrees",,,
12:16.8,"Roll: -20.47 degrees, Pitch: -17.20 degrees",,,
12:16.8,"Roll: -20.35 degrees, Pitch: -17.04 degrees",,,
12:16.9,"Roll: -19.95 degrees, Pitch: -16.63 degrees",,,
12:16.9,"Roll: -19.92 degrees, Pitch: -16.80 degrees",,,
12:16.9,"Roll: -19.74 degrees, Pitch: -16.90 degrees",,,
12:16.9,"Roll: -19.76 degrees, Pitch: -17.10 degrees",,,
12:16.9,"Roll: -19.60 degrees, Pitch: -17.30 degrees",,,
12:16.9,"Roll: -20.36 degrees, Pitch: -17.41 degrees",,,
12:16.9,"Roll: -20.91 degrees, Pitch: -17.29 degrees",,,
12:16.9,"Roll: -20.17 degrees, Pitch: -17.52 degrees",,,
12:16.9,"Roll: -20.63 degrees, Pitch: -17.37 degrees",,,
12:17.0,"Roll: -20.40 degrees, Pitch: -17.59 degrees",,,
12:17.0,"Roll: -20.73 degrees, Pitch: -17.66 degrees",,,
12:17.0,"Roll: -20.68 degrees, Pitch: -17.09 degrees",,,
12:17.0,"Roll: -20.45 degrees, Pitch: -17.46 degrees",,,
12:17.0,"Roll: -20.37 degrees, Pitch: -17.15 degrees",,,
12:17.0,"Roll: -20.09 degrees, Pitch: -17.22 degrees",,,
12:17.0,"Roll: -20.21 degrees, Pitch: -17.19 degrees",,,
12:17.0,"Roll: -20.27 degrees, Pitch: -17.46 degrees",,,
12:17.0,"Roll: -19.98 degrees, Pitch: -17.45 degrees",,,
12:17.1,"Roll: -20.54 degrees, Pitch: -17.81 degrees",,,
12:17.1,"Roll: -20.12 degrees, Pitch: -17.34 degrees",,,
12:17.1,"Roll: -19.99 degrees, Pitch: -17.13 degrees",,,
12:17.1,"Roll: -20.30 degrees, Pitch: -16.72 degrees",,,
12:17.1,"Roll: -20.65 degrees, Pitch: -16.48 degrees",,,
12:17.1,"Roll: -20.73 degrees, Pitch: -17.40 degrees",,,
12:17.1,"Roll: -20.53 degrees, Pitch: -17.79 degrees",,,
12:17.1,"Roll: -19.81 degrees, Pitch: -17.48 degrees",,,
12:17.1,"Roll: -19.74 degrees, Pitch: -17.69 degrees",,,
12:17.2,"Roll: -20.55 degrees, Pitch: -17.39 degrees",,,
12:17.2,"Roll: -20.40 degrees, Pitch: -16.95 degrees",,,
12:17.2,"Roll: -20.37 degrees, Pitch: -17.26 degrees",,,
12:17.2,"Roll: -20.22 degrees, Pitch: -17.63 degrees",,,
12:17.2,"Roll: -20.63 degrees, Pitch: -17.31 degrees",,,
12:17.2,"Roll: -20.25 degrees, Pitch: -17.02 degrees",,,
12:17.2,"Roll: -20.32 degrees, Pitch: -16.93 degrees",,,
12:17.2,"Roll: -20.19 degrees, Pitch: -17.39 degrees",,,
12:17.2,"Roll: -20.17 degrees, Pitch: -17.69 degrees",,,
12:17.3,"Roll: -20.33 degrees, Pitch: -17.52 degrees",,,
12:17.3,"Roll: -20.71 degrees, Pitch: -16.82 degrees",,,
12:17.3,"Roll: -21.06 degrees, Pitch: -17.32 degrees",,,
12:17.3,"Roll: -20.83 degrees, Pitch: -16.74 degrees",,,
12:17.3,"Roll: -20.07 degrees, Pitch: -16.78 degrees",,,
12:17.3,"Roll: -20.35 degrees, Pitch: -17.47 degrees",,,
12:17.3,"Roll: -20.37 degrees, Pitch: -17.08 degrees",,,
12:17.3,"Roll: -20.51 degrees, Pitch: -17.39 degrees",,,
12:17.3,"Roll: -20.85 degrees, Pitch: -16.76 degrees",,,
12:17.3,"Roll: -20.25 degrees, Pitch: -16.78 degrees",,,
12:17.4,"Roll: -20.42 degrees, Pitch: -16.66 degrees",,,
12:17.4,"Roll: -20.71 degrees, Pitch: -16.53 degrees",,,
12:17.4,"Roll: -20.35 degrees, Pitch: -16.41 degrees",,,
12:17.4,"Roll: -20.81 degrees, Pitch: -16.98 degrees",,,
12:17.4,"Roll: -21.40 degrees, Pitch: -16.90 degrees",,,
12:17.4,"Roll: -21.77 degrees, Pitch: -16.45 degrees",,,
12:17.4,"Roll: -21.25 degrees, Pitch: -16.88 degrees",,,
12:17.4,"Roll: -21.36 degrees, Pitch: -16.14 degrees",,,
12:17.4,"Roll: -21.64 degrees, Pitch: -16.19 degrees",,,
12:17.5,"Roll: -21.25 degrees, Pitch: -16.87 degrees",,,
12:17.5,"Roll: -21.13 degrees, Pitch: -17.35 degrees",,,
12:17.5,"Roll: -21.77 degrees, Pitch: -16.94 degrees",,,
12:17.5,"Roll: -21.83 degrees, Pitch: -17.38 degrees",,,
12:17.5,"Roll: -22.09 degrees, Pitch: -16.46 degrees",,,
12:17.5,"Roll: -22.91 degrees, Pitch: -15.09 degrees",,,
12:17.5,"Roll: -21.37 degrees, Pitch: -13.64 degrees",,,
12:17.5,"Roll: -20.05 degrees, Pitch: -13.86 degrees",,,
12:17.5,"Roll: -18.05 degrees, Pitch: -13.06 degrees",,,
12:17.6,"Roll: -18.00 degrees, Pitch: -11.96 degrees",,,
12:17.6,"Roll: -16.37 degrees, Pitch: -12.18 degrees",,,
12:17.6,"Roll: -14.22 degrees, Pitch: -11.18 degrees",,,
12:17.6,"Roll: -10.50 degrees, Pitch: -13.05 degrees",,,
12:17.6,"Roll: -7.00 degrees, Pitch: -15.55 degrees",,,
12:17.6,"Roll: -5.37 degrees, Pitch: -15.60 degrees",,,
12:17.6,"Roll: -1.97 degrees, Pitch: -15.66 degrees",,,
12:17.6,"Roll: 1.73 degrees, Pitch: -14.79 degrees",,,
12:17.6,"Roll: 5.27 degrees, Pitch: -14.29 degrees",,,
12:17.7,"Roll: 10.24 degrees, Pitch: -14.60 degrees",,,
12:17.7,"Roll: 16.40 degrees, Pitch: -13.99 degrees",,,
12:17.7,"Roll: 24.88 degrees, Pitch: -14.36 degrees",,,
12:17.7,"Roll: 31.38 degrees, Pitch: -12.84 degrees",,,
12:17.7,"Roll: 36.78 degrees, Pitch: -11.28 degrees",,,
12:17.7,"Notification sent: Angle 40 detected",,,
12:17.8,"Notification sent: Angle 50 detected",,,
12:18.0,"Roll: 52.16 degrees, Pitch: -1.90 degrees",,,
12:18.0,"Roll: 46.00 degrees, Pitch: -3.42 degrees",,,
12:18.0,"Roll: 42.35 degrees, Pitch: -2.95 degrees",,,
12:18.1,"Roll: 36.56 degrees, Pitch: -4.92 degrees",,,
12:18.1,"Roll: 32.58 degrees, Pitch: -4.45 degrees",,,
12:18.1,"Roll: 31.40 degrees, Pitch: -7.92 degrees",,,
12:18.1,"Roll: 13.72 degrees, Pitch: -6.73 degrees",,,
12:18.1,"Roll: 1.06 degrees, Pitch: -3.66 degrees",,,
12:18.1,"Roll: -1.40 degrees, Pitch: -6.16 degrees",,,
12:18.1,"Roll: -6.63 degrees, Pitch: -2.99 degrees",,,
12:18.1,"Roll: -10.21 degrees, Pitch: -0.91 degrees",,,
12:18.1,"Roll: -15.29 degrees, Pitch: -5.72 degrees",,,
12:18.2,"Roll: -16.59 degrees, Pitch: -14.00 degrees",,,
12:18.2,"Roll: -15.27 degrees, Pitch: -16.43 degrees",,,
12:18.2,"Roll: -17.63 degrees, Pitch: -16.81 degrees",,,
12:18.2,"Roll: -25.91 degrees, Pitch: -16.45 degrees",,,
12:18.2,"Roll: -26.80 degrees, Pitch: -15.95 degrees",,,
12:18.2,"Roll: -25.68 degrees, Pitch: -15.01 degrees",,,
12:18.2,"Roll: -26.56 degrees, Pitch: -14.57 degrees",,,
12:18.2,"Roll: -26.42 degrees, Pitch: -13.31 degrees",,,
12:18.2,"Roll: -27.30 degrees, Pitch: -12.44 degrees",,,
12:18.3,"Roll: -28.27 degrees, Pitch: -12.30 degrees",,,
12:18.3,"Roll: -27.07 degrees, Pitch: -12.37 degrees",,,
12:18.3,"Roll: -25.08 degrees, Pitch: -12.22 degrees",,,
12:18.3,"Roll: -23.92 degrees, Pitch: -11.73 degrees",,,
12:18.3,"Roll: -23.53 degrees, Pitch: -12.82 degrees",,,
12:18.3,"Roll: -22.59 degrees, Pitch: -13.11 degrees",,,
12:18.3,"Roll: -21.28 degrees, Pitch: -12.61 degrees",,,
12:18.3,"Roll: -20.90 degrees, Pitch: -13.02 degrees",,,
12:18.3,"Roll: -19.43 degrees, Pitch: -13.26 degrees",,,
12:18.3,"Roll: -17.30 degrees, Pitch: -13.47 degrees",,,
12:18.4,"Roll: -16.70 degrees, Pitch: -13.55 degrees",,,
12:18.4,"Roll: -18.04 degrees, Pitch: -13.80 degrees",,,
12:18.4,"Roll: -19.29 degrees, Pitch: -13.61 degrees",,,
12:18.4,"Roll: -19.33 degrees, Pitch: -14.06 degrees",,,
12:18.4,"Roll: -19.48 degrees, Pitch: -13.81 degrees",,,
12:18.4,"Roll: -19.40 degrees, Pitch: -14.58 degrees",,,
12:18.4,"Roll: -18.97 degrees, Pitch: -14.82 degrees",,,
12:18.4,"Roll: -18.75 degrees, Pitch: -14.50 degrees",,,
12:18.4,"Roll: -19.61 degrees, Pitch: -14.19 degrees",,,
12:18.5,"Roll: -20.25 degrees, Pitch: -13.33 degrees",,,
12:18.5,"Roll: -20.52 degrees, Pitch: -13.15 degrees",,,
12:18.5,"Roll: -19.97 degrees, Pitch: -12.98 degrees",,,
12:18.5,"Roll: -20.22 degrees, Pitch: -13.04 degrees",,,
12:18.5,"Roll: -20.60 degrees, Pitch: -13.36 degrees",,,
12:18.5,"Roll: -19.38 degrees, Pitch: -14.73 degrees",,,
12:18.5,"Roll: -19.04 degrees, Pitch: -14.48 degrees",,,
12:18.5,"Roll: -20.49 degrees, Pitch: -13.30 degrees",,,
12:18.5,"Roll: -20.44 degrees, Pitch: -13.10 degrees",,,
12:18.6,"Roll: -20.26 degrees, Pitch: -13.00 degrees",,,
12:18.6,"Roll: -18.55 degrees, Pitch: -14.12 degrees",,,
12:18.6,"Roll: -17.28 degrees, Pitch: -13.53 degrees",,,
12:18.6,"Roll: -20.06 degrees, Pitch: -13.29 degrees",,,
12:18.6,"Roll: -20.68 degrees, Pitch: -13.77 degrees",,,
12:18.6,"Roll: -20.20 degrees, Pitch: -13.99 degrees",,,
12:18.6,"Roll: -19.49 degrees, Pitch: -13.47 degrees",,,
12:18.6,"Roll: -19.18 degrees, Pitch: -13.14 degrees",,,
12:18.6,"Roll: -18.46 degrees, Pitch: -13.08 degrees",,,
12:18.7,"Roll: -18.56 degrees, Pitch: -13.46 degrees",,,
12:18.7,"Roll: -20.63 degrees, Pitch: -12.95 degrees",,,
12:18.7,"Roll: -20.64 degrees, Pitch: -14.01 degrees",,,
12:18.7,"Roll: -20.00 degrees, Pitch: -13.80 degrees",,,
12:18.7,"Roll: -19.81 degrees, Pitch: -13.71 degrees",,,
12:18.7,"Roll: -20.00 degrees, Pitch: -13.29 degrees",,,
12:18.7,"Roll: -20.21 degrees, Pitch: -13.56 degrees",,,
12:18.7,"Roll: -19.21 degrees, Pitch: -13.65 degrees",,,
12:18.7,"Roll: -19.49 degrees, Pitch: -13.32 degrees",,,
12:18.8,"Roll: -19.85 degrees, Pitch: -13.65 degrees",,,
12:18.8,"Roll: -19.84 degrees, Pitch: -13.39 degrees",,,
12:18.8,"Roll: -19.60 degrees, Pitch: -13.55 degrees",,,
12:18.8,"Roll: -19.88 degrees, Pitch: -13.56 degrees",,,
12:18.8,"Roll: -20.31 degrees, Pitch: -13.29 degrees",,,
12:18.8,"Roll: -19.72 degrees, Pitch: -13.82 degrees",,,
12:18.8,"Roll: -19.38 degrees, Pitch: -13.89 degrees",,,
12:18.8,"Roll: -20.04 degrees, Pitch: -13.30 degrees",,,
12:18.8,"Roll: -20.59 degrees, Pitch: -13.70 degrees",,,
12:18.9,"Roll: -19.84 degrees, Pitch: -13.22 degrees",,,
12:18.9,"Roll: -19.14 degrees, Pitch: -13.32 degrees",,,
12:18.9,"Roll: -19.72 degrees, Pitch: -13.40 degrees",,,
12:18.9,"Roll: -19.56 degrees, Pitch: -13.46 degrees",,,
12:18.9,"Roll: -18.97 degrees, Pitch: -13.69 degrees",,,
12:18.9,"Roll: -18.79 degrees, Pitch: -13.25 degrees",,,
12:18.9,"Roll: -19.83 degrees, Pitch: -13.61 degrees",,,
12:18.9,"Roll: -18.95 degrees, Pitch: -14.17 degrees",,,
12:18.9,"Roll: -18.35 degrees, Pitch: -13.68 degrees",,,
12:19.0,"Roll: -18.53 degrees, Pitch: -13.73 degrees",,,
12:19.0,"Roll: -19.11 degrees, Pitch: -13.93 degrees",,,
12:19.0,"Roll: -18.97 degrees, Pitch: -13.71 degrees",,,
12:19.0,"Roll: -19.22 degrees, Pitch: -13.10 degrees",,,
12:19.0,"Roll: -18.94 degrees, Pitch: -13.06 degrees",,,
12:19.0,"Roll: -18.60 degrees, Pitch: -14.26 degrees",,,
12:19.0,"Roll: -19.38 degrees, Pitch: -14.06 degrees",,,
12:19.0,"Roll: -19.64 degrees, Pitch: -13.30 degrees",,,
12:19.0,"Roll: -19.62 degrees, Pitch: -13.70 degrees",,,
12:19.1,"Roll: -19.43 degrees, Pitch: -13.91 degrees",,,
12:19.1,"Roll: -19.57 degrees, Pitch: -13.61 degrees",,,
12:19.1,"Roll: -20.05 degrees, Pitch: -13.59 degrees",,,
12:19.1,"Roll: -19.88 degrees, Pitch: -13.71 degrees",,,
12:19.1,"Roll: -19.72 degrees, Pitch: -14.46 degrees",,,
12:19.1,"Roll: -19.13 degrees, Pitch: -14.04 degrees",,,
12:19.1,"Roll: -19.41 degrees, Pitch: -13.59 degrees",,,
12:19.1,"Roll: -20.18 degrees, Pitch: -14.03 degrees",,,
12:19.1,"Roll: -18.95 degrees, Pitch: -14.06 degrees",,,
12:19.2,"Roll: -18.71 degrees, Pitch: -13.82 degrees",,,
12:19.2,"Roll: -19.28 degrees, Pitch: -14.11 degrees",,,
12:19.2,"Roll: -20.09 degrees, Pitch: -14.32 degrees",,,
12:19.2,"Roll: -19.39 degrees, Pitch: -14.31 degrees",,,
12:19.2,"Roll: -19.86 degrees, Pitch: -14.08 degrees",,,
12:19.2,"Roll: -19.91 degrees, Pitch: -13.99 degrees",,,
12:19.2,"Roll: -19.21 degrees, Pitch: -14.30 degrees",,,
12:19.2,"Roll: -19.39 degrees, Pitch: -13.92 degrees",,,
12:19.2,"Roll: -19.85 degrees, Pitch: -13.86 degrees",,,
12:19.3,"Roll: -19.71 degrees, Pitch: -14.14 degrees",,,
12:19.3,"Roll: -19.25 degrees, Pitch: -13.67 degrees",,,
12:19.3,"Roll: -19.13 degrees, Pitch: -13.68 degrees",,,
12:19.3,"Roll: -18.84 degrees, Pitch: -13.71 degrees",,,
12:19.3,"Roll: -19.01 degrees, Pitch: -13.32 degrees",,,
12:19.3,"Roll: -19.39 degrees, Pitch: -13.78 degrees",,,
12:19.3,"Roll: -18.79 degrees, Pitch: -13.78 degrees",,,
12:19.3,"Roll: -18.87 degrees, Pitch: -13.96 degrees",,,
12:19.3,"Roll: -19.45 degrees, Pitch: -13.76 degrees",,,
12:19.4,"Roll: -19.79 degrees, Pitch: -13.73 degrees",,,
12:19.4,"Roll: -19.85 degrees, Pitch: -13.38 degrees",,,
12:19.4,"Roll: -20.10 degrees, Pitch: -13.76 degrees",,,
12:19.4,"Roll: -19.83 degrees, Pitch: -13.96 degrees",,,
12:19.4,"Roll: -19.74 degrees, Pitch: -14.43 degrees",,,
12:19.4,"Roll: -19.78 degrees, Pitch: -14.20 degrees",,,
12:19.4,"Roll: -20.05 degrees, Pitch: -14.22 degrees",,,
12:19.4,"Roll: -19.96 degrees, Pitch: -14.22 degrees",,,
12:19.4,"Roll: -20.12 degrees, Pitch: -14.32 degrees",,,
12:19.4,"Roll: -19.82 degrees, Pitch: -14.09 degrees",,,
12:19.5,"Roll: -20.01 degrees, Pitch: -13.91 degrees",,,
12:19.5,"Roll: -19.85 degrees, Pitch: -13.89 degrees",,,
12:19.5,"Roll: -19.67 degrees, Pitch: -14.26 degrees",,,
12:19.5,"Roll: -19.46 degrees, Pitch: -14.55 degrees",,,
12:19.5,"Roll: -19.15 degrees, Pitch: -14.04 degrees",,,
12:19.5,"Roll: -19.50 degrees, Pitch: -14.18 degrees",,,
12:19.5,"Roll: -19.72 degrees, Pitch: -14.11 degrees",,,
12:19.5,"Roll: -19.56 degrees, Pitch: -13.70 degrees",,,
12:19.5,"Roll: -19.63 degrees, Pitch: -13.89 degrees",,,
12:19.6,"Roll: -19.64 degrees, Pitch: -13.32 degrees",,,
12:19.6,"Roll: -19.64 degrees, Pitch: -13.82 degrees",,,
12:19.6,"Roll: -19.71 degrees, Pitch: -13.72 degrees",,,
12:19.6,"Roll: -19.24 degrees, Pitch: -13.83 degrees",,,
12:19.6,"Roll: -19.18 degrees, Pitch: -14.19 degrees",,,
12:19.6,"Roll: -19.10 degrees, Pitch: -14.62 degrees",,,
12:19.6,"Roll: -19.59 degrees, Pitch: -13.79 degrees",,,
12:19.6,"Roll: -19.74 degrees, Pitch: -13.80 degrees",,,
12:19.6,"Roll: -20.23 degrees, Pitch: -13.30 degrees",,,
12:19.7,"Roll: -19.61 degrees, Pitch: -13.58 degrees",,,
12:19.7,"Roll: -19.14 degrees, Pitch: -14.19 degrees",,,
12:19.7,"Roll: -19.66 degrees, Pitch: -13.64 degrees",,,
12:19.7,"Roll: -19.88 degrees, Pitch: -13.55 degrees",,,
12:19.7,"Roll: -19.50 degrees, Pitch: -14.04 degrees",,,
12:19.7,"Roll: -19.99 degrees, Pitch: -13.90 degrees",,,
12:19.7,"Roll: -19.99 degrees, Pitch: -13.89 degrees",,,
12:19.7,"Roll: -20.00 degrees, Pitch: -13.44 degrees",,,
12:19.7,"Roll: -20.45 degrees, Pitch: -13.44 degrees",,,
12:19.8,"Roll: -20.24 degrees, Pitch: -13.62 degrees",,,
12:19.8,"Roll: -20.57 degrees, Pitch: -13.47 degrees",,,
12:19.8,"Roll: -20.56 degrees, Pitch: -13.05 degrees",,,
12:19.8,"Roll: -20.42 degrees, Pitch: -13.33 degrees",,,
12:19.8,"Roll: -20.34 degrees, Pitch: -13.43 degrees",,,
12:19.8,"Roll: -20.17 degrees, Pitch: -12.98 degrees",,,
12:19.8,"Roll: -20.16 degrees, Pitch: -12.96 degrees",,,
12:19.8,"Roll: -20.11 degrees, Pitch: -12.52 degrees",,,
12:19.8,"Roll: -19.91 degrees, Pitch: -12.80 degrees",,,
12:19.9,"Roll: -19.70 degrees, Pitch: -13.22 degrees",,,
12:19.9,"Roll: -19.52 degrees, Pitch: -13.99 degrees",,,
12:19.9,"Roll: -20.29 degrees, Pitch: -14.14 degrees",,,
12:19.9,"Roll: -19.86 degrees, Pitch: -13.54 degrees",,,
12:19.9,"Roll: -19.51 degrees, Pitch: -12.83 degrees",,,
12:19.9,"Roll: -18.43 degrees, Pitch: -12.18 degrees",,,
12:19.9,"Roll: -17.39 degrees, Pitch: -11.64 degrees",,,
12:19.9,"Roll: -16.33 degrees, Pitch: -11.20 degrees",,,
12:19.9,"Roll: -14.16 degrees, Pitch: -11.15 degrees",,,
12:20.0,"Roll: -13.01 degrees, Pitch: -10.37 degrees",,,
12:20.0,"Roll: -11.39 degrees, Pitch: -12.28 degrees",,,
12:20.0,"Roll: -8.93 degrees, Pitch: -14.85 degrees",,,
12:20.0,"Roll: -5.53 degrees, Pitch: -14.82 degrees",,,
12:20.0,"Roll: -1.94 degrees, Pitch: -15.08 degrees",,,
12:20.0,"Roll: 0.07 degrees, Pitch: -15.08 degrees",,,
12:20.0,"Roll: 3.13 degrees, Pitch: -13.99 degrees",,,
12:20.0,"Roll: 6.83 degrees, Pitch: -13.51 degrees",,,
12:20.0,"Roll: 11.55 degrees, Pitch: -14.07 degrees",,,
12:20.1,"Roll: 15.30 degrees, Pitch: -14.56 degrees",,,
12:20.1,"Roll: 20.86 degrees, Pitch: -14.92 degrees",,,
12:20.1,"Roll: 26.09 degrees, Pitch: -17.36 degrees",,,
12:20.1,"Roll: 31.30 degrees, Pitch: -8.36 degrees",,,
12:20.1,"Roll: 44.66 degrees, Pitch: -3.93 degrees",,,
12:20.2,"Notification sent: Angle 40 detected",,,
12:20.2,"Notification sent: Angle 50 detected",,,
12:20.5,"Roll: 43.86 degrees, Pitch: -3.53 degrees",,,
12:20.5,"Roll: 39.24 degrees, Pitch: -4.16 degrees",,,
12:20.5,"Roll: 35.00 degrees, Pitch: -5.38 degrees",,,
12:20.5,"Roll: 25.97 degrees, Pitch: -8.67 degrees",,,
12:20.5,"Roll: 15.41 degrees, Pitch: -10.98 degrees",,,
12:20.5,"Roll: 5.63 degrees, Pitch: -13.22 degrees",,,
12:20.5,"Roll: -4.31 degrees, Pitch: -9.70 degrees",,,
12:20.5,"Roll: -18.74 degrees, Pitch: -11.77 degrees",,,
12:20.5,"Roll: -24.22 degrees, Pitch: -9.49 degrees",,,
12:20.6,"Roll: -21.22 degrees, Pitch: -11.37 degrees",,,
12:20.6,"Roll: -19.67 degrees, Pitch: -14.37 degrees",,,
12:20.6,"Roll: -20.83 degrees, Pitch: -17.39 degrees",,,
12:20.6,"Roll: -21.91 degrees, Pitch: -20.67 degrees",,,
12:20.6,"Roll: -24.73 degrees, Pitch: -19.62 degrees",,,
12:20.6,"Roll: -26.55 degrees, Pitch: -17.81 degrees",,,
12:20.6,"Roll: -28.28 degrees, Pitch: -16.42 degrees",,,
12:20.6,"Roll: -28.80 degrees, Pitch: -15.11 degrees",,,
12:20.6,"Roll: -29.11 degrees, Pitch: -13.83 degrees",,,
12:20.7,"Roll: -29.04 degrees, Pitch: -13.13 degrees",,,
12:20.7,"Roll: -29.05 degrees, Pitch: -13.04 degrees",,,
12:20.7,"Roll: -28.04 degrees, Pitch: -13.08 degrees",,,
12:20.7,"Roll: -27.22 degrees, Pitch: -13.11 degrees",,,
12:20.7,"Roll: -25.54 degrees, Pitch: -13.68 degrees",,,
12:20.7,"Roll: -23.58 degrees, Pitch: -14.09 degrees",,,
12:20.7,"Roll: -23.41 degrees, Pitch: -14.87 degrees",,,
12:20.7,"Roll: -22.32 degrees, Pitch: -15.05 degrees",,,
12:20.7,"Roll: -21.09 degrees, Pitch: -15.87 degrees",,,
12:20.8,"Roll: -19.72 degrees, Pitch: -16.86 degrees",,,
12:20.8,"Roll: -20.82 degrees, Pitch: -15.33 degrees",,,
12:20.8,"Roll: -21.36 degrees, Pitch: -14.21 degrees",,,
12:20.8,"Roll: -19.66 degrees, Pitch: -14.75 degrees",,,
12:20.8,"Roll: -20.70 degrees, Pitch: -14.14 degrees",,,
12:20.8,"Roll: -21.74 degrees, Pitch: -13.87 degrees",,,
12:20.8,"Roll: -22.67 degrees, Pitch: -14.53 degrees",,,
12:20.8,"Roll: -22.45 degrees, Pitch: -14.58 degrees",,,
12:20.8,"Roll: -21.87 degrees, Pitch: -15.67 degrees",,,
12:20.8,"Roll: -22.62 degrees, Pitch: -15.81 degrees",,,
12:20.9,"Roll: -23.41 degrees, Pitch: -15.14 degrees",,,
12:20.9,"Roll: -24.26 degrees, Pitch: -14.91 degrees",,,
12:20.9,"Roll: -24.12 degrees, Pitch: -15.48 degrees",,,
12:20.9,"Roll: -22.45 degrees, Pitch: -16.48 degrees",,,
12:20.9,"Roll: -22.81 degrees, Pitch: -16.08 degrees",,,
12:20.9,"Roll: -23.85 degrees, Pitch: -14.96 degrees",,,
12:20.9,"Roll: -23.38 degrees, Pitch: -14.63 degrees",,,
12:20.9,"Roll: -22.20 degrees, Pitch: -15.62 degrees",,,
12:20.9,"Roll: -21.60 degrees, Pitch: -16.14 degrees",,,
